,summary,name
42,"{'_runtime': 39531.420066812, '_step': 35247, '_timestamp': 1738994856.503992, '_wandb': {'runtime': 39531}, 'eval/mIoU': 83.12890335425537, 'eval/mIoU_ema': 84.30297129815132, 'train/loss_all': 0.006998405791819096, 'train/loss_s': 0.004831436090171337, 'train/loss_x': 0.018720464780926704, 'train/loss_x_gradient': 0.001697871251963079, 'train/loss_x_norm': 0.002743850462138653, 'train/mask_ratio': 0.981862485408783}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_large
43,"{'_runtime': 171763.850317651, '_step': 153299, '_timestamp': 1739127095.2114892, '_wandb': {'runtime': 171764}, 'eval/mIoU': 86.14587551666726, 'eval/mIoU_ema': 86.14647657230721, 'train/loss_all': 0.003578287083655596, 'train/loss_s': 0.008837046101689339, 'train/loss_x': 0.0023894940968602896, 'train/loss_x_gradient': 0.000561291875783354, 'train/loss_x_norm': 0.0025253165513277054, 'train/mask_ratio': 0.9571596384048462}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_large
44,"{'_runtime': 165910.786286704, '_step': 153299, '_timestamp': 1739121244.6068263, '_wandb': {'runtime': 165911}, 'eval/mIoU': 85.40104529551722, 'eval/mIoU_ema': 85.40038343927407, 'train/loss_all': 0.005760491359978914, 'train/loss_s': 0.015327811241149902, 'train/loss_x': 0.004710230510681868, 'train/loss_x_gradient': 0.0004892448778264225, 'train/loss_x_norm': 0.002514679217711091, 'train/mask_ratio': 0.9484843015670776}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_large
45,"{'_runtime': 170364.75708878, '_step': 153299, '_timestamp': 1739125699.7758508, '_wandb': {'runtime': 170365}, 'eval/mIoU': 85.46173175462039, 'eval/mIoU_ema': 85.45762753406409, 'train/loss_all': 0.016125500202178955, 'train/loss_s': 0.04495998099446297, 'train/loss_x': 0.0031089994590729475, 'train/loss_x_gradient': 0.0003075196291320026, 'train/mask_ratio': 0.9618624448776244}",unimatch_v2_wandb_gradient_dino_large
46,"{'_runtime': 171435.034031342, '_step': 153299, '_timestamp': 1739126773.374962, '_wandb': {'runtime': 171436}, 'eval/mIoU': 85.9715942866126, 'eval/mIoU_ema': 85.97000367223981, 'train/loss_all': 0.006206117570400238, 'train/loss_s': 0.01587625779211521, 'train/loss_x': 0.0022891792468726635, 'train/loss_x_gradient': 0.00045291660353541374, 'train/mask_ratio': 0.9655396342277528}",unimatch_v2_wandb_gradient_dino_large
47,"{'_runtime': 169931.262383016, '_step': 153299, '_timestamp': 1739125275.7112246, '_wandb': {'runtime': 169932}, 'eval/mIoU': 85.80753047023248, 'eval/mIoU_ema': 85.80457468648261, 'train/loss_all': 0.005225787870585918, 'train/loss_s': 0.01091272383928299, 'train/loss_x': 0.004161315504461527, 'train/loss_x_gradient': 0.0006033245008438826, 'train/mask_ratio': 0.9527971744537354}",unimatch_v2_wandb_gradient_dino_large
48,"{'_runtime': 39498.483090086, '_step': 34914, '_timestamp': 1738994849.1168563, '_wandb': {'runtime': 39498}, 'eval/mIoU': 83.39017520300025, 'eval/mIoU_ema': 84.17861128986645, 'train/loss_all': 0.01804230362176895, 'train/loss_s': 0.033966727554798126, 'train/loss_x': 0.018098605796694756, 'train/loss_x_gradient': 0.002061577280983329, 'train/mask_ratio': 0.9770652651786804}",unimatch_v2_wandb_gradient_dino_large
49,"{'_runtime': 168253.914626507, '_step': 153299, '_timestamp': 1739123615.274706, '_wandb': {'runtime': 168254}, 'eval/mIoU': 85.37663704167724, 'eval/mIoU_ema': 85.37141566513903, 'train/loss_all': 0.004306119866669178, 'train/loss_s': 0.011194584891200066, 'train/loss_x': 0.002967204200103879, 'train/loss_x_gradient': 0.00048374925972893834, 'train/loss_x_norm': 0.0025789416395127773, 'train/mask_ratio': 0.9658234119415284}",unimatch_v2_wandb_normloss_gradient_dino_large
50,"{'_runtime': 168234.467099409, '_step': 153299, '_timestamp': 1739123599.3461378, '_wandb': {'runtime': 168235}, 'eval/mIoU': 85.98087932891369, 'eval/mIoU_ema': 85.98147815237598, 'train/loss_all': 0.0062701026909053326, 'train/loss_s': 0.015394926071166992, 'train/loss_x': 0.0030307925771921873, 'train/loss_x_gradient': 0.00038458904600702226, 'train/mask_ratio': 0.9324672222137452}",unimatch_v2_wandb_gradient_dino_large
51,"{'_runtime': 172804.717794346, '_step': 153299, '_timestamp': 1739128169.4497378, '_wandb': {'runtime': 172805}, 'eval/mIoU': 86.0193570663426, 'eval/mIoU_ema': 86.01480161284833, 'train/loss_all': 0.0040745967999100685, 'train/loss_s': 0.00927798729389906, 'train/loss_x': 0.003827697364613414, 'train/loss_x_gradient': 0.0006141907069832087, 'train/loss_x_norm': 0.0025785122998058796, 'train/mask_ratio': 0.9760393500328064}",unimatch_v2_wandb_normloss_gradient_dino_large
